Lord Abbett Small Cap Value Fund Class F3 (LRSOX),LRSOX,MF,Small Value,2.0,2.0,2.0,2.0,46.49,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.57,20.71,-1.18,17.83,0.86,0.86,28.18,22.68,19.74,0.33,0.46,0.47,NA,95.61,4.39,NA,NA,NA
Goldman Sachs International Equity Insights Fund Class R6 (GCIUX),GCIUX,MF,Foreign Large Blend,2.0,3.0,4.0,3.0,29.93,6.32,NA,NA,NA,NA,NA,NA,NA,NA,3.81,29.7,-15.71,18.45,7.85,11.94,0.78,0.84,18.57,15.27,15.2,0.37,0.64,0.43,0.54,0.03,99.11,NA,NA,0.32
SPDR S&P 400 Mid Cap Growth ETF (MDYG),MDYG,ETF ,Mid-Cap Growth,2.0,2.0,2.0,2.0,45.07,14.03,15.12,12.44,26.7,-1.07,17.05,32.46,7.39,1.96,14.61,19.74,-10.43,26.08,22.52,13.46,NA,NA,21.63,17.49,15.85,0.66,0.83,0.78,0.04,99.48,0.48,NA,NA,NA
Invesco S&P MidCap Low Volatility ETF (XMLV),XMLV,ETF ,Mid-Cap Value,3.0,3.0,N/A,3.0,30.81,6.6,8.63,NA,NA,NA,NA,NA,18.04,5.52,21.6,13.79,-0.19,23.82,-8.44,14.3,NA,NA,16.95,13.73,NA,0.39,0.59,NA,-0.02,98.61,1.41,NA,NA,NA
T. Rowe Price International Stock Fund I Class (PRIUX),PRIUX,MF,Foreign Large Growth,2.0,2.0,2.0,2.0,22.05,10.0,NA,NA,NA,NA,NA,NA,NA,NA,2.49,28.4,-13.81,28.05,14.79,5.19,0.66,0.66,17.57,14.61,15.09,0.64,0.8,0.5,2.07,1.64,95.99,NA,NA,0.3
Franklin International Small Cap Fund Class R6 (FCAPX),FCAPX,MF,Foreign Small-Mid Blend,1.0,1.0,1.0,1.0,42.71,-2.44,2.34,NA,NA,NA,NA,NA,-10.63,6.83,-2.98,34.62,-20.55,12.83,-10.53,13.26,0.95,0.97,24.85,20.16,17.64,0.01,0.3,0.36,6.35,NA,93.65,NA,NA,NA
NA,POSKX,MF,Large Blend,2.0,3.0,3.0,3.0,45.3,14.26,13.74,14.54,11.82,2.07,13.62,34.39,15.04,1.68,12.8,25.96,-7.14,27.14,9.97,19.52,0.66,0.66,NA,NA,NA,NA,NA,NA,2.74,82.06,15.21,NA,NA,NA
ProShares Russell 2000 Dividend Growers ETF (SMDV),SMDV,ETF ,Small Blend,2.0,2.0,N/A,2.0,34.03,5.93,8.41,NA,NA,NA,NA,NA,NA,NA,35.55,4.7,-0.7,17.36,-4.93,10.5,NA,NA,17.89,15.28,NA,0.34,0.53,NA,0.13,99.87,NA,NA,NA,NA
Invesco Dynamic Market ETF (PWC),PWC,ETF ,Mid-Cap Blend,2.0,3.0,3.0,3.0,39.16,7.77,12.7,11.35,17.2,-5.94,21.66,40.75,8.96,-0.53,12.86,19.54,-5.85,13.43,8.48,15.63,NA,NA,20.18,16.46,15.81,0.42,0.74,0.72,0.08,91.88,8.04,NA,NA,NA
Templeton Foreign Fund Class R6 (FTFGX),FTFGX,MF,Foreign Large Value,2.0,2.0,2.0,2.0,29.45,1.87,3.75,NA,NA,NA,NA,NA,-10.37,-6.69,12.09,17.83,-14.84,13.04,-0.11,8.14,0.68,0.79,19.77,16.15,16.83,0.21,0.43,0.27,7.59,5.39,87.02,NA,NA,NA
MFS International New Discovery Fund Class R6 (MIDLX),MIDLX,MF,Foreign Small-Mid Growth,2.0,2.0,3.0,2.0,24.54,7.93,8.93,NA,NA,NA,NA,19.91,-2.55,2.85,0.65,32.16,-10.29,22.94,10.14,6.3,0.92,0.92,17.24,14.24,13.67,0.47,0.73,0.6,2.56,0.43,97.0,NA,NA,NA
Invesco S&P 500 Pure Value ETF (RPV),RPV,ETF ,Large Value,1.0,1.0,2.0,2.0,64.77,8.19,11.1,11.68,22.54,-1.22,25.01,47.47,12.26,-8.3,19.13,17.25,-12.26,25.0,-8.71,23.88,NA,NA,29.0,23.22,19.91,0.38,0.53,0.63,0.01,99.45,0.55,NA,NA,NA
WisdomTree International SmallCap Dividend Fund (DLS),DLS,ETF ,NA,2.0,3.0,4.0,3.0,38.27,4.57,9.31,7.17,18.18,-12.15,21.5,27.41,-7.11,6.94,7.0,30.95,-18.69,22.11,-1.22,NA,NA,NA,20.44,16.83,15.57,0.25,0.55,0.48,NA,0.61,99.39,NA,NA,NA
Vanguard S&P Small-Cap 600 Growth Index Fund ETF Shares (VIOG),VIOG,ETF ,Small Growth,2.0,2.0,3.0,3.0,57.53,13.06,16.87,13.76,NA,3.41,14.37,42.42,3.64,2.57,22.01,14.58,-4.18,20.95,19.48,15.97,NA,NA,24.26,20.27,17.84,0.58,0.81,0.78,-0.07,99.01,1.06,NA,NA,NA
Invesco DWA Momentum ETF (PDP),PDP,ETF ,Large Growth,2.0,1.0,2.0,2.0,33.06,17.65,16.66,13.55,26.43,1.83,17.9,31.79,12.13,1.3,2.17,23.37,-5.89,33.2,36.43,6.36,NA,NA,19.28,15.76,14.18,0.88,0.99,0.93,0.03,99.34,0.63,NA,NA,NA
Schwab Fundamental International Small Company Index ETF (FNDC),FNDC,ETF ,Foreign Small-Mid Value,4.0,3.0,N/A,3.0,45.34,6.73,10.31,NA,NA,NA,NA,NA,-4.07,5.12,8.87,29.04,-18.77,20.02,7.11,12.97,NA,NA,20.4,16.59,NA,0.36,0.61,NA,0.14,0.47,99.33,0.02,NA,0.04
