Invesco S&P SmallCap 600 Revenue ETF (RWJ),RWJ,ETF ,Small Value,4.0,4.0,5.0,5.0,121.3,19.46,18.24,14.5,25.68,-0.74,18.58,45.53,6.49,-8.51,30.52,5.17,-16.87,20.25,20.5,43.44,NA,NA,34.96,28.59,23.69,0.65,0.69,0.66,0.01,99.46,0.54,NA,NA,NA
Goldman Sachs International Equity ESG Fund Class R6 (GSIWX),GSIWX,MF,Foreign Large Blend,5.0,5.0,4.0,5.0,38.17,14.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.87,-14.49,28.19,23.26,10.86,0.85,1.3,20.15,16.51,16.1,0.72,0.8,0.47,1.7,6.45,91.85,NA,NA,NA
Morgan Stanley Institutional Fund Trust Discovery Portfolio Class IS (MMCGX),MMCGX,MF,Mid-Cap Growth,5.0,5.0,5.0,5.0,38.91,48.41,27.16,NA,NA,NA,NA,NA,1.49,-5.73,-13.3,39.35,12.23,39.96,142.66,1.62,0.64,0.64,31.64,26.02,22.27,1.4,1.38,0.89,10.05,87.4,2.34,NA,NA,0.21
Cambria Shareholder Yield ETF (SYLD),SYLD,ETF ,Mid-Cap Value,5.0,5.0,N/A,5.0,102.44,21.92,20.23,NA,NA,NA,NA,NA,11.09,-1.25,15.26,19.74,-13.36,26.9,13.51,40.52,NA,NA,29.82,23.8,NA,0.78,0.85,NA,0.9,96.99,2.11,NA,NA,NA
PGIM Jennison International Opportunities Fund- Class R6 (PWJQX),PWJQX,MF,Foreign Large Growth,5.0,5.0,N/A,5.0,38.87,26.1,NA,NA,NA,NA,NA,NA,NA,NA,-9.39,49.55,-12.82,38.29,55.61,13.78,0.84,0.91,19.14,16.74,NA,1.2,1.32,NA,-0.25,4.78,94.84,NA,NA,0.63
Victory Trivalent International Small-Cap Fund Class I (MISIX),MISIX,MF,Foreign Small-Mid Blend,4.0,5.0,5.0,5.0,33.01,10.09,9.85,10.3,25.49,-11.55,24.32,32.98,-0.2,8.2,-0.7,37.13,-20.21,27.88,15.42,13.37,0.96,1.19,21.35,17.49,16.49,0.49,0.73,0.63,NA,1.11,98.89,NA,NA,NA
"BNY Mellon Appreciation Fund, Inc. - Class Y (DGYGX)",DGYGX,MF,Large Blend,5.0,5.0,3.0,5.0,38.98,21.88,16.38,NA,NA,NA,NA,NA,8.68,-2.22,7.63,27.04,-6.1,35.58,24.4,18.95,0.59,0.59,17.43,14.17,13.07,1.14,1.22,0.99,0.98,87.54,11.48,NA,NA,NA
John Hancock Small Cap Core Fund Class R6 (JORSX),JORSX,MF,Small Blend,5.0,5.0,N/A,5.0,53.84,16.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.17,26.99,26.11,19.64,0.92,0.93,24.54,19.94,NA,0.71,0.84,NA,1.61,96.52,1.87,NA,NA,NA
Invesco S&P MidCap Quality ETF (XMHQ),XMHQ,ETF ,Mid-Cap Blend,5.0,5.0,4.0,5.0,48.31,17.86,16.12,12.84,20.83,-1.28,13.65,33.36,12.64,-6.55,16.18,16.22,-9.73,27.9,26.54,16.49,NA,NA,20.9,16.84,15.4,0.84,0.9,0.82,0.1,99.9,NA,NA,NA,NA
Columbia International Dividend Income Fund Institutional 3 Class (CLSYX),CLSYX,MF,Foreign Large Value,5.0,5.0,5.0,5.0,26.74,8.63,7.26,6.75,17.5,-8.78,17.33,20.58,0.61,-6.36,6.06,20.38,-12.74,24.66,6.05,9.94,0.81,0.86,17.49,14.22,13.78,0.56,0.62,0.49,2.56,4.4,93.04,NA,NA,NA
