Royce Special Equity Fund Institutional Class (RSEIX),RSEIX,MF,Small Value,4.0,4.0,4.0,4.0,32.19,6.51,8.2,8.88,19.69,0.25,15.46,29.51,1.17,-12.27,32.35,7.96,-9.81,12.65,7.46,13.13,1.15,1.15,18.5,16.4,15.2,0.43,0.62,0.58,14.63,80.6,4.77,NA,NA,NA
First Eagle Overseas Fund Class R6 (FEORX),FEORX,MF,Foreign Large Blend,4.0,2.0,4.0,4.0,17.06,7.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.92,17.94,7.36,5.74,0.8,0.8,12.72,10.58,10.32,0.53,0.55,0.51,13.94,2.73,71.37,0.06,1.66,10.23
MFS Mid Cap Growth Fund Class R6 (OTCKX),OTCKX,MF,Mid-Cap Growth,4.0,4.0,5.0,4.0,31.17,22.72,17.51,NA,NA,NA,NA,NA,8.95,4.6,4.75,26.39,1.21,37.93,35.8,9.61,0.7,0.7,19.3,15.74,14.63,1.04,1.23,1.03,1.01,89.27,9.72,NA,NA,NA
Invesco S&P MidCap Low Volatility ETF (XMLV),XMLV,ETF ,Mid-Cap Value,3.0,3.0,N/A,3.0,30.81,6.6,8.63,NA,NA,NA,NA,NA,18.04,5.52,21.6,13.79,-0.19,23.82,-8.44,14.3,NA,NA,16.95,13.73,NA,0.39,0.59,NA,-0.02,98.61,1.41,NA,NA,NA
MFS International Intrinsic Value Fund Class R6 (MINJX),MINJX,MF,Foreign Large Growth,4.0,3.0,5.0,4.0,19.87,13.45,11.64,11.29,9.32,-1.81,16.13,27.8,1.61,6.85,4.31,27.25,-8.89,25.99,20.56,7.41,0.63,0.63,13.69,11.79,11.61,0.9,1.0,0.91,5.58,13.24,81.19,NA,NA,NA
Fidelity Advisor International Small Cap Fund Class Z (FIQIX),FIQIX,MF,Foreign Small-Mid Blend,4.0,4.0,5.0,5.0,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.59,10.11,12.93,0.95,0.95,19.71,16.06,15.31,0.47,0.72,0.6,3.99,2.71,93.3,NA,NA,NA
MFS Low Volatility Equity Fund Class R6 (MLVTX),MLVTX,MF,Large Blend,4.0,3.0,N/A,3.0,33.71,17.23,13.62,NA,NA,NA,NA,NA,12.86,4.78,10.14,16.88,-1.06,27.3,11.68,18.24,0.57,0.59,15.79,12.75,NA,0.96,0.98,NA,0.5,96.65,2.85,NA,NA,NA
ProShares Russell 2000 Dividend Growers ETF (SMDV),SMDV,ETF ,Small Blend,2.0,2.0,N/A,2.0,34.03,5.93,8.41,NA,NA,NA,NA,NA,NA,NA,35.55,4.7,-0.7,17.36,-4.93,10.5,NA,NA,17.89,15.28,NA,0.34,0.53,NA,0.13,99.87,NA,NA,NA,NA
ProShares S&P MidCap 400 Dividend Aristocrats ETF (REGL),REGL,ETF ,Mid-Cap Blend,3.0,3.0,N/A,3.0,39.12,12.04,11.38,NA,NA,NA,NA,NA,NA,NA,29.97,10.22,-3.15,18.8,7.47,15.05,NA,NA,18.18,14.91,NA,0.65,0.72,NA,NA,NA,NA,NA,NA,NA
Federated Hermes International Strategic Value Dividend Fund Class R6 Shares (IVFLX),IVFLX,MF,Foreign Large Value,5.0,2.0,3.0,5.0,18.5,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.26,20.54,-1.73,10.35,0.85,0.95,15.19,13.08,12.94,0.43,0.29,0.27,2.29,5.79,91.92,NA,NA,NA
MFS International New Discovery Fund Class R6 (MIDLX),MIDLX,MF,Foreign Small-Mid Growth,2.0,2.0,3.0,2.0,24.54,7.93,8.93,NA,NA,NA,NA,19.91,-2.55,2.85,0.65,32.16,-10.29,22.94,10.14,6.3,0.92,0.92,17.24,14.24,13.67,0.47,0.73,0.6,2.56,0.43,97.0,NA,NA,NA
American Funds American Mutual Fund Class F-3 (AFMFX),AFMFX,MF,Large Value,4.0,4.0,4.0,4.0,26.02,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77,22.1,5.07,15.11,0.28,0.28,14.5,11.93,10.97,0.8,0.93,1.0,6.19,82.36,10.95,0.02,NA,0.47
Invesco Defensive Equity ETF (DEF),DEF,ETF ,NA,2.0,2.0,2.0,2.0,29.41,13.85,12.67,11.69,19.42,12.63,7.58,22.64,12.83,-4.5,14.16,21.15,-3.73,28.29,7.46,NA,NA,NA,16.77,13.68,11.71,0.79,0.86,0.96,0.01,97.91,2.07,NA,NA,NA
Nicholas Limited Edition Fund Class Institutional (NCLEX),NCLEX,MF,Small Growth,3.0,3.0,3.0,3.0,31.93,16.54,13.65,13.04,31.62,1.33,10.58,36.13,4.34,-1.83,12.37,19.92,-1.0,27.37,22.73,10.04,0.86,0.86,20.42,16.66,15.54,0.76,0.96,0.79,3.92,85.17,9.98,0.93,NA,NA
Calvert Equity Fund Class I (CEYIX),CEYIX,MF,Large Growth,4.0,3.0,3.0,3.0,34.39,24.99,18.14,16.12,17.86,-1.7,16.14,31.17,11.57,4.19,2.71,26.24,5.42,36.83,24.59,18.66,0.69,0.69,15.97,13.17,12.79,1.36,1.44,1.14,1.68,95.33,2.69,0.22,NA,0.08
Invesco FTSE RAFI Developed Markets ex-U.S. Small-Mid ETF (PDN),PDN,ETF ,Foreign Small-Mid Value,4.0,4.0,4.0,4.0,42.24,7.31,10.75,6.63,18.26,-12.07,14.47,20.84,-4.56,3.61,6.37,29.36,-17.71,20.15,10.08,11.04,NA,NA,19.48,15.96,15.02,0.39,0.64,0.46,NA,NA,NA,NA,NA,NA
