Federated Hermes Clover Small Value Fund Class R6 (VSFSX),VSFSX,MF,Small Value,3.0,3.0,3.0,3.0,58.48,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.49,-18.09,20.05,9.46,21.15,0.82,1.16,27.72,22.59,19.12,0.44,0.59,0.55,2.44,95.86,1.7,NA,NA,NA
Invesco International Core Equity Fund Class Y (IBVYX),IBVYX,MF,Foreign Large Blend,3.0,3.0,2.0,3.0,30.78,9.13,6.72,5.31,5.91,-14.12,14.17,11.36,-0.8,-2.69,3.24,24.75,-21.42,25.29,17.15,7.6,0.87,1.43,20.73,16.93,15.92,0.53,0.62,0.36,0.2,1.51,98.29,NA,NA,NA
Federated Hermes Kaufmann Fund Institutional Shares (KAUIX),KAUIX,MF,Mid-Cap Growth,3.0,3.0,3.0,3.0,15.1,17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.52,3.94,33.88,29.07,4.33,1.52,1.55,19.9,16.5,16.6,0.87,1.14,0.88,1.1,77.9,19.74,NA,NA,1.27
Guggenheim SMid Cap Value Fund Institutional Class (SVUIX),SVUIX,MF,Mid-Cap Value,3.0,4.0,3.0,3.0,43.81,9.61,11.16,10.17,17.17,-7.61,17.63,32.64,1.07,-6.7,27.13,13.23,-12.9,27.81,3.81,19.19,1.03,1.09,23.9,19.41,17.25,0.47,0.67,0.61,4.02,95.17,0.1,NA,NA,0.71
Invesco International Select Equity Fund Class Y (IZIYX),IZIYX,MF,Foreign Large Growth,2.0,2.0,N/A,2.0,16.87,10.56,NA,NA,NA,NA,NA,NA,NA,NA,6.31,31.42,-19.35,35.49,28.04,-6.1,0.88,1.36,19.99,16.55,NA,0.66,0.75,NA,2.76,NA,97.24,NA,NA,NA
Victory Trivalent International Small-Cap Fund Class I (MISIX),MISIX,MF,Foreign Small-Mid Blend,4.0,5.0,5.0,5.0,33.01,10.09,9.85,10.3,25.49,-11.55,24.32,32.98,-0.2,8.2,-0.7,37.13,-20.21,27.88,15.42,13.37,0.96,1.19,21.35,17.49,16.49,0.49,0.73,0.63,NA,1.11,98.89,NA,NA,NA
John Hancock Funds Fundamental All Cap Core Fund Class R6 (JFAIX),JFAIX,MF,Large Blend,3.0,4.0,4.0,4.0,44.98,20.34,15.72,NA,NA,NA,NA,NA,NA,NA,8.37,27.63,-14.14,36.52,27.92,21.6,0.72,0.99,24.69,19.87,17.77,0.83,1.01,0.89,2.05,91.26,6.69,NA,NA,NA
Voya Small Company Fund Class I (VYSAX),VYSAX,MF,Small Blend,2.0,2.0,3.0,3.0,46.8,8.88,9.6,11.28,24.02,-2.81,14.12,37.21,6.16,-1.4,23.9,11.01,-16.09,25.99,12.2,12.47,1.04,1.22,25.82,21.03,18.37,0.43,0.59,0.62,2.24,94.15,3.61,NA,NA,NA
Goldman Sachs Mid Cap Value Fund Class R6 (GCMUX),GCMUX,MF,Mid-Cap Blend,4.0,3.0,3.0,3.0,45.86,13.96,NA,NA,NA,NA,NA,NA,NA,NA,13.33,11.11,-10.49,32.02,8.8,18.18,0.84,0.84,21.63,17.29,15.65,0.68,0.72,0.68,0.28,94.53,5.2,NA,NA,NA
Goldman Sachs International Equity Income Fund Class R6 (GSUKX),GSUKX,MF,Foreign Large Value,5.0,5.0,5.0,5.0,24.24,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.49,-12.04,26.85,2.61,10.36,0.84,1.53,17.88,14.99,15.02,0.5,0.63,0.41,4.12,3.17,92.71,NA,NA,NA
Royce International Premier Fund Institutional Class (RIPIX),RIPIX,MF,Foreign Small-Mid Growth,3.0,3.0,3.0,3.0,31.09,14.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.68,16.12,9.64,1.04,1.2,18.9,15.8,15.19,0.75,0.89,0.64,3.69,1.28,95.03,NA,NA,NA
PGIM Jennison Value Fund- Class R6 (PJVQX),PJVQX,MF,Large Value,3.0,3.0,2.0,3.0,38.59,10.93,8.73,NA,NA,NA,14.79,33.11,9.87,-8.4,11.3,16.76,-10.06,26.07,3.15,18.83,0.7,2.91,20.01,16.18,15.32,0.6,0.75,0.62,-0.04,91.9,6.51,NA,NA,1.63
Columbia Acorn USA Fund Institutional 3 Class (CUSYX),CUSYX,MF,Small Growth,2.0,3.0,2.0,3.0,42.3,14.84,14.24,NA,NA,NA,NA,32.89,3.76,-1.23,13.18,19.6,-1.86,31.45,24.16,9.77,1.04,1.09,NA,NA,NA,NA,NA,NA,1.32,93.73,4.95,NA,NA,NA
Federated Hermes MDT Large Cap Growth Fund Institutional Shares (QILGX),QILGX,MF,Large Growth,3.0,4.0,3.0,3.0,37.37,24.61,18.42,16.65,12.6,-0.4,14.88,38.85,12.5,-3.8,6.59,25.32,1.74,32.01,38.32,17.65,0.75,1.16,20.13,16.45,15.25,1.1,1.31,1.01,2.0,98.0,NA,NA,NA,NA
