John Hancock II Small Cap Value Fund Class R6 (JSCCX),JSCCX,MF,Small Value,3.0,2.0,3.0,2.0,53.81,5.7,7.47,NA,NA,NA,NA,NA,6.54,-1.0,22.36,3.83,-12.05,26.71,-5.65,18.67,1.07,1.1,25.81,21.5,18.61,0.34,0.46,0.55,2.93,89.72,7.35,NA,NA,NA
MainStay Epoch International Choice Fund Class I (ICEUX),ICEUX,MF,Foreign Large Blend,3.0,3.0,2.0,3.0,19.44,7.11,5.09,5.19,5.65,-9.1,16.78,20.72,-5.74,-4.59,-2.12,25.59,-13.6,23.64,7.86,6.89,0.95,0.95,17.57,14.81,14.98,0.45,0.63,0.36,1.24,NA,98.76,NA,NA,NA
William Blair Mid Cap Growth Fund Class I (WCGIX),WCGIX,MF,Mid-Cap Growth,2.0,2.0,2.0,2.0,29.4,17.2,12.96,12.49,24.31,1.86,11.3,29.04,7.87,NA,0.48,21.18,-0.86,36.17,27.21,5.73,0.95,1.29,20.52,16.28,15.0,0.8,0.97,0.78,3.71,92.39,3.9,NA,NA,NA
TIAA-CREF Mid-Cap Value Fund Institutional Class (TIMVX),TIMVX,MF,Mid-Cap Value,2.0,2.0,2.0,2.0,46.33,7.42,7.63,9.92,21.2,-2.17,16.6,32.55,12.85,-5.35,17.4,11.13,-14.15,27.05,-4.19,21.71,0.46,0.46,24.21,19.21,16.46,0.38,0.5,0.6,0.3,95.04,4.66,NA,NA,NA
Fidelity Advisor Diversified International Fund Class Z (FZABX),FZABX,MF,Foreign Large Growth,3.0,3.0,3.0,3.0,24.6,13.06,8.88,NA,NA,NA,NA,NA,-2.88,4.3,-2.52,27.07,-15.18,29.97,19.79,8.89,0.77,0.77,16.76,14.07,14.56,0.75,0.85,0.59,3.85,7.38,88.33,NA,NA,0.43
Franklin International Small Cap Fund Class R6 (FCAPX),FCAPX,MF,Foreign Small-Mid Blend,1.0,1.0,1.0,1.0,42.71,-2.44,2.34,NA,NA,NA,NA,NA,-10.63,6.83,-2.98,34.62,-20.55,12.83,-10.53,13.26,0.95,0.97,24.85,20.16,17.64,0.01,0.3,0.36,6.35,NA,93.65,NA,NA,NA
Amana Mutual Funds Trust Income Fund Institutional (AMINX),AMINX,MF,Large Blend,3.0,2.0,2.0,2.0,27.81,15.07,12.44,NA,NA,NA,NA,NA,9.42,-2.63,9.63,21.97,-4.99,25.57,14.14,12.99,0.81,0.81,NA,NA,NA,NA,NA,NA,5.42,78.97,15.6,NA,NA,NA
ProShares Russell 2000 Dividend Growers ETF (SMDV),SMDV,ETF ,Small Blend,2.0,2.0,N/A,2.0,34.03,5.93,8.41,NA,NA,NA,NA,NA,NA,NA,35.55,4.7,-0.7,17.36,-4.93,10.5,NA,NA,17.89,15.28,NA,0.34,0.53,NA,0.13,99.87,NA,NA,NA,NA
Invesco Main Street Mid Cap Fund Class R6 (OPMIX),OPMIX,MF,Mid-Cap Blend,3.0,3.0,3.0,3.0,38.26,12.3,10.47,NA,NA,NA,NA,34.04,12.78,-6.85,13.92,15.18,-11.89,32.74,9.6,17.87,0.69,0.69,22.58,17.8,16.3,0.59,0.71,0.7,0.36,98.79,0.85,NA,NA,NA
Templeton Foreign Fund Class R6 (FTFGX),FTFGX,MF,Foreign Large Value,2.0,2.0,2.0,2.0,29.45,1.87,3.75,NA,NA,NA,NA,NA,-10.37,-6.69,12.09,17.83,-14.84,13.04,-0.11,8.14,0.68,0.79,19.77,16.15,16.83,0.21,0.43,0.27,7.59,5.39,87.02,NA,NA,NA
MFS International New Discovery Fund Class R6 (MIDLX),MIDLX,MF,Foreign Small-Mid Growth,2.0,2.0,3.0,2.0,24.54,7.93,8.93,NA,NA,NA,NA,19.91,-2.55,2.85,0.65,32.16,-10.29,22.94,10.14,6.3,0.92,0.92,17.24,14.24,13.67,0.47,0.73,0.6,2.56,0.43,97.0,NA,NA,NA
