Lord Abbett Small Cap Value Fund Class F3 (LRSOX),LRSOX,MF,Small Value,2.0,2.0,2.0,2.0,46.49,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.57,20.71,-1.18,17.83,0.86,0.86,28.18,22.68,19.74,0.33,0.46,0.47,NA,95.61,4.39,NA,NA,NA
Goldman Sachs International Equity Insights Fund Class R6 (GCIUX),GCIUX,MF,Foreign Large Blend,2.0,3.0,4.0,3.0,29.93,6.32,NA,NA,NA,NA,NA,NA,NA,NA,3.81,29.7,-15.71,18.45,7.85,11.94,0.78,0.84,18.57,15.27,15.2,0.37,0.64,0.43,0.54,0.03,99.11,NA,NA,0.32
SPDR S&P 400 Mid Cap Growth ETF (MDYG),MDYG,ETF ,Mid-Cap Growth,2.0,2.0,2.0,2.0,45.07,14.03,15.12,12.44,26.7,-1.07,17.05,32.46,7.39,1.96,14.61,19.74,-10.43,26.08,22.52,13.46,NA,NA,21.63,17.49,15.85,0.66,0.83,0.78,0.04,99.48,0.48,NA,NA,NA
WisdomTree U.S. MidCap Dividend Fund (DON),DON,ETF ,Mid-Cap Value,2.0,2.0,4.0,3.0,45.74,7.34,9.17,12.0,21.69,5.11,14.84,32.99,15.27,-0.97,20.29,14.87,-8.28,23.44,-5.4,21.48,NA,NA,24.65,19.57,16.24,0.37,0.49,0.75,NA,99.62,0.38,NA,NA,NA
Columbia Acorn International Select Fund Institutional 3 Class (CSIRX),CSIRX,MF,Foreign Large Growth,2.0,4.0,3.0,3.0,27.16,12.87,12.62,NA,NA,NA,NA,14.82,-6.71,-0.89,1.29,35.81,-12.14,33.9,18.67,7.92,0.84,1.05,20.66,17.01,15.05,0.62,0.86,0.58,2.27,NA,97.73,NA,NA,NA
Franklin International Small Cap Fund Class R6 (FCAPX),FCAPX,MF,Foreign Small-Mid Blend,1.0,1.0,1.0,1.0,42.71,-2.44,2.34,NA,NA,NA,NA,NA,-10.63,6.83,-2.98,34.62,-20.55,12.83,-10.53,13.26,0.95,0.97,24.85,20.16,17.64,0.01,0.3,0.36,6.35,NA,93.65,NA,NA,NA
VictoryShares US 500 Volatility Wtd ETF (CFA),CFA,ETF ,Large Blend,2.0,2.0,N/A,2.0,42.69,14.53,15.41,NA,NA,NA,NA,NA,NA,-0.51,14.41,22.39,-8.62,30.33,11.91,17.78,NA,NA,19.98,16.06,NA,0.72,0.9,NA,0.06,98.93,1.01,NA,NA,NA
ProShares Russell 2000 Dividend Growers ETF (SMDV),SMDV,ETF ,Small Blend,2.0,2.0,N/A,2.0,34.03,5.93,8.41,NA,NA,NA,NA,NA,NA,NA,35.55,4.7,-0.7,17.36,-4.93,10.5,NA,NA,17.89,15.28,NA,0.34,0.53,NA,0.13,99.87,NA,NA,NA,NA
Invesco Dynamic Market ETF (PWC),PWC,ETF ,Mid-Cap Blend,2.0,3.0,3.0,3.0,39.16,7.77,12.7,11.35,17.2,-5.94,21.66,40.75,8.96,-0.53,12.86,19.54,-5.85,13.43,8.48,15.63,NA,NA,20.18,16.46,15.81,0.42,0.74,0.72,0.08,91.88,8.04,NA,NA,NA
Templeton Foreign Fund Class R6 (FTFGX),FTFGX,MF,Foreign Large Value,2.0,2.0,2.0,2.0,29.45,1.87,3.75,NA,NA,NA,NA,NA,-10.37,-6.69,12.09,17.83,-14.84,13.04,-0.11,8.14,0.68,0.79,19.77,16.15,16.83,0.21,0.43,0.27,7.59,5.39,87.02,NA,NA,NA
MFS International New Discovery Fund Class R6 (MIDLX),MIDLX,MF,Foreign Small-Mid Growth,2.0,2.0,3.0,2.0,24.54,7.93,8.93,NA,NA,NA,NA,19.91,-2.55,2.85,0.65,32.16,-10.29,22.94,10.14,6.3,0.92,0.92,17.24,14.24,13.67,0.47,0.73,0.6,2.56,0.43,97.0,NA,NA,NA
Invesco S&P 500 Pure Value ETF (RPV),RPV,ETF ,Large Value,1.0,1.0,2.0,2.0,64.77,8.19,11.1,11.68,22.54,-1.22,25.01,47.47,12.26,-8.3,19.13,17.25,-12.26,25.0,-8.71,23.88,NA,NA,29.0,23.22,19.91,0.38,0.53,0.63,0.01,99.45,0.55,NA,NA,NA
WisdomTree International SmallCap Dividend Fund (DLS),DLS,ETF ,NA,2.0,3.0,4.0,3.0,38.27,4.57,9.31,7.17,18.18,-12.15,21.5,27.41,-7.11,6.94,7.0,30.95,-18.69,22.11,-1.22,NA,NA,NA,20.44,16.83,15.57,0.25,0.55,0.48,NA,0.61,99.39,NA,NA,NA
iShares S&P Small-Cap 600 Growth ETF (IJT),IJT,ETF ,Small Growth,2.0,2.0,3.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91,NA,NA,24.27,20.27,17.84,0.57,0.81,0.78,0.1,98.91,1.0,NA,NA,NA
Invesco S&P 500 Pure Growth ETF (RPG),RPG,ETF ,Large Growth,2.0,2.0,3.0,3.0,42.48,17.77,18.52,15.19,27.11,0.36,15.02,43.29,13.88,2.33,3.88,26.28,-4.59,28.52,29.24,18.83,NA,NA,21.31,17.27,15.82,0.82,1.01,0.94,NA,NA,NA,NA,NA,NA
Schwab Fundamental International Small Company Index ETF (FNDC),FNDC,ETF ,Foreign Small-Mid Value,4.0,3.0,N/A,3.0,45.34,6.73,10.31,NA,NA,NA,NA,NA,-4.07,5.12,8.87,29.04,-18.77,20.02,7.11,12.97,NA,NA,20.4,16.59,NA,0.36,0.61,NA,0.14,0.47,99.33,0.02,NA,0.04
