Royce Special Equity Fund Institutional Class (RSEIX),RSEIX,MF,Small Value,4.0,4.0,4.0,4.0,32.19,6.51,8.2,8.88,19.69,0.25,15.46,29.51,1.17,-12.27,32.35,7.96,-9.81,12.65,7.46,13.13,1.15,1.15,18.5,16.4,15.2,0.43,0.62,0.58,14.63,80.6,4.77,NA,NA,NA
First Eagle Overseas Fund Class R6 (FEORX),FEORX,MF,Foreign Large Blend,4.0,2.0,4.0,4.0,17.06,7.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.92,17.94,7.36,5.74,0.8,0.8,12.72,10.58,10.32,0.53,0.55,0.51,13.94,2.73,71.37,0.06,1.66,10.23
Federated Hermes Kaufmann Fund Institutional Shares (KAUIX),KAUIX,MF,Mid-Cap Growth,3.0,3.0,3.0,3.0,15.1,17.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.52,3.94,33.88,29.07,4.33,1.52,1.55,19.9,16.5,16.6,0.87,1.14,0.88,1.1,77.9,19.74,NA,NA,1.27
Invesco S&P MidCap Low Volatility ETF (XMLV),XMLV,ETF ,Mid-Cap Value,3.0,3.0,N/A,3.0,30.81,6.6,8.63,NA,NA,NA,NA,NA,18.04,5.52,21.6,13.79,-0.19,23.82,-8.44,14.3,NA,NA,16.95,13.73,NA,0.39,0.59,NA,-0.02,98.61,1.41,NA,NA,NA
Invesco International Select Equity Fund Class Y (IZIYX),IZIYX,MF,Foreign Large Growth,2.0,2.0,N/A,2.0,16.87,10.56,NA,NA,NA,NA,NA,NA,NA,NA,6.31,31.42,-19.35,35.49,28.04,-6.1,0.88,1.36,19.99,16.55,NA,0.66,0.75,NA,2.76,NA,97.24,NA,NA,NA
Victory Trivalent International Small-Cap Fund Class I (MISIX),MISIX,MF,Foreign Small-Mid Blend,4.0,5.0,5.0,5.0,33.01,10.09,9.85,10.3,25.49,-11.55,24.32,32.98,-0.2,8.2,-0.7,37.13,-20.21,27.88,15.42,13.37,0.96,1.19,21.35,17.49,16.49,0.49,0.73,0.63,NA,1.11,98.89,NA,NA,NA
Amana Mutual Funds Trust Income Fund Institutional (AMINX),AMINX,MF,Large Blend,3.0,2.0,2.0,2.0,27.81,15.07,12.44,NA,NA,NA,NA,NA,9.42,-2.63,9.63,21.97,-4.99,25.57,14.14,12.99,0.81,0.81,NA,NA,NA,NA,NA,NA,5.42,78.97,15.6,NA,NA,NA
ProShares Russell 2000 Dividend Growers ETF (SMDV),SMDV,ETF ,Small Blend,2.0,2.0,N/A,2.0,34.03,5.93,8.41,NA,NA,NA,NA,NA,NA,NA,35.55,4.7,-0.7,17.36,-4.93,10.5,NA,NA,17.89,15.28,NA,0.34,0.53,NA,0.13,99.87,NA,NA,NA,NA
"BlackRock Advantage SMID Cap Fund, Inc.Class K (MKSPX)",MKSPX,MF,Mid-Cap Blend,5.0,4.0,3.0,5.0,31.03,15.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.91,19.83,11.28,0.43,0.58,19.34,16.89,16.77,0.82,0.89,0.73,3.24,95.52,1.42,NA,NA,-0.19
Federated Hermes International Strategic Value Dividend Fund Class R6 Shares (IVFLX),IVFLX,MF,Foreign Large Value,5.0,2.0,3.0,5.0,18.5,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.26,20.54,-1.73,10.35,0.85,0.95,15.19,13.08,12.94,0.43,0.29,0.27,2.29,5.79,91.92,NA,NA,NA
MFS International New Discovery Fund Class R6 (MIDLX),MIDLX,MF,Foreign Small-Mid Growth,2.0,2.0,3.0,2.0,24.54,7.93,8.93,NA,NA,NA,NA,19.91,-2.55,2.85,0.65,32.16,-10.29,22.94,10.14,6.3,0.92,0.92,17.24,14.24,13.67,0.47,0.73,0.6,2.56,0.43,97.0,NA,NA,NA
Invesco Dividend Income Fund Class R6 (IFUTX),IFUTX,MF,Large Value,3.0,2.0,3.0,2.0,23.42,8.29,8.17,NA,NA,NA,NA,21.62,16.17,3.81,16.17,9.45,-7.03,18.76,1.01,12.25,0.58,0.59,14.92,12.22,10.36,0.6,0.55,0.9,3.23,81.94,14.81,0.01,NA,NA
iShares Morningstar Value ETF (JKF),JKF,NA,NA,N/A,N/A,N/A,N/A,17.55,6.57,11.15,9.25,11.26,14.38,1.94,12.56,28.54,8.93,-1.56,18.54,14.82,-6.1,25.33,7.64,NA,NA,18.54,15.38,13.62,0.36,0.69,0.67,NA,NA,NA,NA,NA,NA
Brown Capital Management Small Company Fund Institutional Shares (BCSSX),BCSSX,MF,Small Growth,3.0,3.0,5.0,3.0,19.46,16.92,17.51,NA,NA,NA,17.72,49.26,2.4,8.96,8.57,29.17,-0.47,29.48,45.54,-0.67,1.04,1.04,25.74,20.84,18.91,0.65,0.94,0.86,1.51,98.49,NA,NA,NA,NA
Federated Hermes Kaufmann Large Cap Fund Class R6 (KLCSX),KLCSX,MF,Large Growth,3.0,3.0,3.0,3.0,28.37,22.45,15.98,NA,NA,NA,NA,NA,12.18,3.24,4.67,23.63,0.16,38.2,28.64,12.87,0.78,0.87,19.6,15.82,15.68,1.03,1.18,1.01,0.7,88.8,10.5,NA,NA,NA
Invesco FTSE RAFI Developed Markets ex-U.S. Small-Mid ETF (PDN),PDN,ETF ,Foreign Small-Mid Value,4.0,4.0,4.0,4.0,42.24,7.31,10.75,6.63,18.26,-12.07,14.47,20.84,-4.56,3.61,6.37,29.36,-17.71,20.15,10.08,11.04,NA,NA,19.48,15.96,15.02,0.39,0.64,0.46,NA,NA,NA,NA,NA,NA
