Lord Abbett Small Cap Value Fund Class F3 (LRSOX),LRSOX,MF,Small Value,2.0,2.0,2.0,2.0,46.49,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.57,20.71,-1.18,17.83,0.86,0.86,28.18,22.68,19.74,0.33,0.46,0.47,NA,95.61,4.39,NA,NA,NA
BlackRock International Dividend Fund Class K (BREKX),BREKX,MF,Foreign Large Blend,5.0,3.0,2.0,5.0,18.98,9.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78,9.16,9.46,0.79,1.08,15.16,12.84,14.2,0.71,0.66,0.34,-0.14,13.82,84.48,NA,NA,1.84
Columbia Acorn Fund Institutional 3 Class (CRBYX),CRBYX,MF,Mid-Cap Growth,2.0,3.0,2.0,3.0,32.3,14.99,14.08,NA,NA,NA,NA,30.99,0.94,-1.54,10.5,25.31,-4.98,26.74,29.54,9.21,0.78,0.78,22.14,17.97,16.68,0.69,0.97,0.74,2.23,93.87,3.89,NA,NA,NA
Lord Abbett Mid Cap Stock Fund Class F3 (LOVLX),LOVLX,MF,Mid-Cap Value,3.0,2.0,2.0,3.0,42.09,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.25,23.36,3.11,19.12,0.67,0.67,23.63,18.72,16.9,0.44,0.49,0.55,NA,97.57,2.43,NA,NA,NA
WisdomTree Global ex-U.S. Quality Dividend Growth Fund (DNL),DNL,ETF ,Foreign Large Growth,4.0,4.0,1.0,3.0,34.85,15.79,14.43,6.3,13.78,-11.58,15.8,0.1,-0.13,-7.01,5.12,29.54,-14.25,35.44,18.78,11.59,NA,NA,16.74,13.99,15.58,0.88,0.95,0.44,NA,NA,NA,NA,NA,NA
Franklin International Small Cap Fund Class R6 (FCAPX),FCAPX,MF,Foreign Small-Mid Blend,1.0,1.0,1.0,1.0,42.71,-2.44,2.34,NA,NA,NA,NA,NA,-10.63,6.83,-2.98,34.62,-20.55,12.83,-10.53,13.26,0.95,0.97,24.85,20.16,17.64,0.01,0.3,0.36,6.35,NA,93.65,NA,NA,NA
The Hartford Capital Appreciation Fund Class F (HCAFX),HCAFX,MF,Large Blend,3.0,3.0,2.0,3.0,34.03,16.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.52,30.93,21.21,11.99,0.7,0.7,19.63,15.74,15.5,0.82,0.99,0.84,1.71,92.36,4.87,NA,NA,1.06
NA,LISGX,MF,Small Blend,2.0,2.0,2.0,2.0,48.77,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,31.08,3.57,15.83,0.83,0.85,28.33,22.84,19.76,0.51,0.66,0.59,1.83,93.34,1.48,NA,NA,3.35
Fidelity Advisor Mid Cap II Fund Class Z (FZAMX),FZAMX,MF,Mid-Cap Blend,2.0,3.0,2.0,3.0,46.93,11.51,10.49,NA,NA,NA,NA,NA,6.36,-1.38,12.06,20.71,-14.74,23.84,18.84,15.28,0.63,0.63,24.05,19.27,16.88,0.54,0.73,0.67,0.8,91.14,8.06,NA,NA,NA
Lord Abbett International Value Fund Class F3 (LIDOX),LIDOX,MF,Foreign Large Value,3.0,2.0,2.0,3.0,31.85,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.64,17.9,4.14,9.56,0.79,0.85,20.65,16.77,16.13,0.35,0.44,0.24,NA,1.38,98.62,NA,NA,NA
Calvert International Opportunities Fund Class I (COIIX),COIIX,MF,Foreign Small-Mid Growth,3.0,3.0,3.0,3.0,35.02,10.49,10.74,9.95,13.19,-17.55,25.53,28.16,-4.21,2.29,0.95,38.51,-14.58,26.1,14.04,12.36,1.07,1.07,19.55,16.07,15.54,0.5,0.84,0.6,1.49,0.01,98.34,0.16,NA,NA
PGIM Jennison Value Fund- Class R6 (PJVQX),PJVQX,MF,Large Value,3.0,3.0,2.0,3.0,38.59,10.93,8.73,NA,NA,NA,14.79,33.11,9.87,-8.4,11.3,16.76,-10.06,26.07,3.15,18.83,0.7,2.91,20.01,16.18,15.32,0.6,0.75,0.62,-0.04,91.9,6.51,NA,NA,1.63
WisdomTree International SmallCap Dividend Fund (DLS),DLS,ETF ,NA,2.0,3.0,4.0,3.0,38.27,4.57,9.31,7.17,18.18,-12.15,21.5,27.41,-7.11,6.94,7.0,30.95,-18.69,22.11,-1.22,NA,NA,NA,20.44,16.83,15.57,0.25,0.55,0.48,NA,0.61,99.39,NA,NA,NA
BlackRock Advantage Small Cap Growth Fund Class K (PSGKX),PSGKX,MF,Small Growth,3.0,3.0,2.0,3.0,40.05,16.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.86,33.52,5.6,0.45,0.58,25.71,21.15,19.76,0.73,0.91,0.7,0.93,98.33,0.58,NA,NA,0.16
Columbia Select Large Cap Growth Fund Institutional 3 Class (CCWRX),CCWRX,MF,Large Growth,3.0,3.0,2.0,3.0,39.86,25.0,17.45,NA,NA,NA,NA,44.61,8.69,8.01,-8.34,35.54,-4.93,37.97,48.14,12.94,0.67,0.72,23.55,19.52,18.95,1.01,1.13,0.86,0.57,99.43,NA,NA,NA,NA
Invesco FTSE RAFI Developed Markets ex-U.S. Small-Mid ETF (PDN),PDN,ETF ,Foreign Small-Mid Value,4.0,4.0,4.0,4.0,42.24,7.31,10.75,6.63,18.26,-12.07,14.47,20.84,-4.56,3.61,6.37,29.36,-17.71,20.15,10.08,11.04,NA,NA,19.48,15.96,15.02,0.39,0.64,0.46,NA,NA,NA,NA,NA,NA
